id_student,student_name,gender,region,highest_education,imd_band,age_band,disability,studied_credits,course,CGPA
578452,Austin Rose,F,North Western Region,Lower Than A Level,20-30%,35-55,Y,30,Fine Arts,3.52
578845,Veronica Rodriguez,F,North Region,A Level or Equivalent,10-20,0-35,N,30,Engineering,3.21
579692,Rebecca Harris,M,South West Region,Lower Than A Level,30-40%,0-35,N,120,Medical,3.55
582033,Michael Peterson,M,London Region,Lower Than A Level,50-60%,35-55,N,30,Medical,3.24
582283,Jennifer Ramirez,F,East Anglian Region,Lower Than A Level,90-100%,35-55,N,30,Computer Science,2.81
583101,Felicia Frank,F,North Western Region,A Level or Equivalent,10-20,35-55,N,150,Computer Science,3.27
583148,Angela Davis,F,West Midlands Region,Lower Than A Level,90-100%,0-35,N,30,Law,3.51
583686,Sydney Tate,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,30,Computer Science,3.94
583687,Joshua Mason,F,North Western Region,Lower Than A Level,0-10%,0-35,Y,120,Engineering,2.23
586054,Brandon Kim,F,South West Region,Lower Than A Level,80-90%,0-35,N,30,Engineering,3.19
586494,Jody Durham,F,South Region,A Level or Equivalent,50-60%,35-55,N,60,Law,2.4
587287,Kara Hunter,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,Medical,2.67
587613,Jessica Benson,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,Medical,3.18
588031,Alicia Trevino,M,South West Region,Lower Than A Level,0-10%,0-35,N,60,Engineering,3.15
588489,Dr. Preston Ewing,F,Yorkshire Region,Lower Than A Level,10-20,0-35,Y,30,Engineering,2.95
588940,Brenda Holder,M,South Region,A Level or Equivalent,60-70%,35-55,N,60,Law,3.13
589009,Anne Lutz,F,South West Region,Lower Than A Level,20-30%,0-35,N,30,Philosophy,3.12
589053,Anthony Martin,F,London Region,Lower Than A Level,30-40%,35-55,N,60,Business,2.92
589973,Omar Johnson,F,London Region,Lower Than A Level,30-40%,0-35,Y,90,Business,3.1
590445,Sharon Gregory,F,South West Region,Lower Than A Level,70-80%,0-35,N,30,Computer Science,3.49
590739,Brian Ross,F,West Midlands Region,Lower Than A Level,20-30%,0-35,N,30,Computer Science,2.52
590758,Amanda Carrillo,F,East Midlands Region,Lower Than A Level,40-50%,35-55,N,30,Engineering,2.44
591563,Eric White,F,South West Region,Lower Than A Level,80-90%,35-55,N,30,Business,3.39
592001,George Hunter,F,London Region,A Level or Equivalent,50-60%,0-35,N,30,Law,2.91
592190,Sarah Sharp,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,Y,30,Business,2.83
593121,Russell Simon,F,North Western Region,Lower Than A Level,0-10%,35-55,N,30,Engineering,3.39
593785,Jillian Ramirez,M,London Region,Lower Than A Level,20-30%,0-35,N,30,Computer Science,3.13
593965,Christian Nolan,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,30,Business,2.58
594167,Brandi Lopez,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,30,Law,2.73
594723,Shawn Stephens,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Fine Arts,2.32
594908,Yvonne Brown,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,60,History,3.97
595102,Shawn Brooks,F,South Region,A Level or Equivalent,20-30%,0-35,N,30,Business,2.23
595343,Mr. Christopher Hendricks,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,N,30,Law,2.99
595572,Francis Miller,F,South Region,A Level or Equivalent,70-80%,0-35,N,60,Computer Science,2.42
596307,Brendan Jones,F,London Region,Lower Than A Level,10-20,0-35,N,30,Medical,2.03
596382,John Cummings,F,North Western Region,A Level or Equivalent,10-20,0-35,N,30,Engineering,3.42
596588,Joshua Nguyen,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,Law,3.76
596751,Adam Hall,F,South West Region,A Level or Equivalent,60-70%,35-55,N,30,Engineering,3.77
597010,Jason Gonzales,F,South Region,Lower Than A Level,20-30%,0-35,N,60,Business,3.72
597037,Roger Shelton,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Business,2.84
598017,Eric Wilson,M,North Western Region,A Level or Equivalent,50-60%,35-55,N,30,Law,2.19
598127,Gregory Singleton,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,30,Literature,2.61
598496,David Moore,F,South East Region,Lower Than A Level,20-30%,0-35,N,60,Medical,2.08
598564,Terri Rodgers,F,South Region,Lower Than A Level,60-70%,0-35,N,30,Engineering,3.29
599144,Alex Nolan,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,30,Philosophy,3.87
599276,Stephen Williams,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,30,Medical,3.25
599277,Joseph Jacobson,F,North Western Region,A Level or Equivalent,30-40%,0-35,N,30,Medical,3.48
599467,Andrea West,M,South West Region,Lower Than A Level,20-30%,0-35,N,60,Business,2.43
599620,Anna Day,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,30,Medical,2.38
600035,James Marquez,F,West Midlands Region,Lower Than A Level,20-30%,0-35,N,90,Business,3.68
600390,Cassandra Miller,M,South East Region,Lower Than A Level,40-50%,0-35,Y,30,Computer Science,3.42
600714,Casey Sullivan,F,North Western Region,A Level or Equivalent,60-70%,35-55,N,30,Philosophy,2.06
601064,Pamela Manning,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,Medical,3.47
602045,Samantha White,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,30,Engineering,3.47
602061,Richard Rogers,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,60,Computer Science,3.83
602616,Paula Maxwell,M,North Region,Lower Than A Level,10-20,0-35,N,150,Law,2.66
602858,Clarence Hernandez,M,North Western Region,Lower Than A Level,70-80%,0-35,N,30,Engineering,2.92
603064,Amy Morse,F,East Midlands Region,Lower Than A Level,10-20,35-55,Y,30,Medical,3.53
603124,Anthony Hudson,F,South East Region,A Level or Equivalent,60-70%,0-35,N,30,Law,3.73
603612,Paul Payne,F,North Western Region,A Level or Equivalent,10-20,35-55,N,60,Medical,3.85
603921,Vanessa Chang,F,East Midlands Region,Lower Than A Level,60-70%,0-35,N,90,Medical,3.05
604482,Michelle Camacho,M,North Region,Lower Than A Level,10-20,35-55,N,60,Engineering,3.79
604504,Gina Blair,M,West Midlands Region,No Formal quals,0-10%,0-35,N,30,Business,2.47
604901,Robert Sullivan,F,East Anglian Region,Lower Than A Level,40-50%,0-35,Y,30,Law,2.61
605176,Natasha Hays,F,South East Region,A Level or Equivalent,70-80%,0-35,N,90,Engineering,2.19
605375,Wendy Howard,F,London Region,A Level or Equivalent,10-20,35-55,Y,60,Law,3.46
605445,Patricia Powers,F,London Region,Lower Than A Level,40-50%,0-35,N,60,Computer Science,3.72
605556,Derek Santos,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,Law,3.71
605702,Jessica Trevino,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,30,Law,3.14
605828,Katrina Green,F,South East Region,Lower Than A Level,60-70%,35-55,Y,30,Engineering,2.69
606101,Mary Ray,F,East Midlands Region,Lower Than A Level,10-20,35-55,N,60,Medical,3.02
606175,Brandon Jordan,F,South East Region,A Level or Equivalent,40-50%,0-35,N,30,Business,2.64
606274,Laura Bowers,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,Engineering,3.86
606296,Robin Kent,F,East Midlands Region,Lower Than A Level,50-60%,35-55,N,60,Law,2.47
606389,Kristen Chung,M,South East Region,Lower Than A Level,90-100%,35-55,N,30,Theater,3.38
606602,Ricardo Smith,F,North Western Region,Lower Than A Level,70-80%,0-35,N,60,Engineering,3.29
606705,Crystal Holt,F,East Midlands Region,Lower Than A Level,10-20,35-55,N,30,Law,2.64
606707,Lori Barrett,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,30,Engineering,3.46
606858,Jessica Miller,M,North Region,Lower Than A Level,70-80%,0-35,N,30,Computer Science,3.37
607235,Chris Jordan,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,30,Medical,3.2
607530,Jennifer Bennett,F,East Midlands Region,Lower Than A Level,0-10%,35-55,N,60,Engineering,3.11
607536,Angela Haley,F,East Anglian Region,Lower Than A Level,20-30%,0-35,N,30,Medical,3.59
607547,Stephanie Oconnor,F,West Midlands Region,Lower Than A Level,60-70%,35-55,N,60,Computer Science,2.72
607738,Kimberly Jones,F,London Region,Lower Than A Level,0-10%,35-55,N,30,Law,3.38
607762,Casey Guerra,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,30,Computer Science,3.56
608109,Cindy Carter,F,London Region,Lower Than A Level,70-80%,0-35,N,30,Computer Science,2.36
608221,Denise Lawrence,F,North Region,Lower Than A Level,0-10%,0-35,N,30,Law,3.15
608263,Jason Hernandez,F,South West Region,Lower Than A Level,50-60%,0-35,N,30,Music,3.97
608292,Ryan Bailey,M,South East Region,A Level or Equivalent,90-100%,35-55,N,30,Fine Arts,2.42
608596,James Morris,F,West Midlands Region,Lower Than A Level,80-90%,0-35,N,60,Engineering,3.53
608628,Amy Erickson,F,London Region,Lower Than A Level,30-40%,0-35,N,30,Business,2.81
608649,Janet Bradshaw,M,East Midlands Region,Lower Than A Level,10-20,0-35,Y,30,Business,2.32
608907,Kara Collins,F,South Region,Lower Than A Level,30-40%,35-55,N,60,Law,3.67
609297,Joseph Kane,F,South Region,Lower Than A Level,80-90%,35-55,N,30,Law,3.38
609326,Valerie Grimes,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,N,30,Engineering,3.53
609365,Kelly Morris MD,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,30,Computer Science,3.65
609754,Tony Chen,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,30,Engineering,3.59
610127,Sonya Dickerson,F,London Region,Lower Than A Level,10-20,0-35,N,30,Literature,3.95
610336,James Cardenas,F,North Western Region,A Level or Equivalent,20-30%,35-55,N,60,Law,3.92
610398,Lisa Lewis,F,London Region,Lower Than A Level,30-40%,35-55,N,60,Engineering,2.94
610461,Jeffrey Chung,F,North Region,Lower Than A Level,10-20,0-35,N,30,Law,3.37
610917,John Frazier,F,London Region,A Level or Equivalent,0-10%,0-35,N,30,Law,3.62
610967,Michael Ochoa,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,N,30,Philosophy,2.37
611195,Lori Murray,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,30,Computer Science,2.26
611351,Sharon Massey,F,South West Region,A Level or Equivalent,90-100%,0-35,N,30,Law,3.99
611489,Holly Riddle,F,North Western Region,A Level or Equivalent,80-90%,35-55,N,30,History,2.23
611496,Andrew Wilson,F,North Western Region,A Level or Equivalent,50-60%,35-55,N,30,Medical,3.07
611534,Michael White,F,London Region,Lower Than A Level,20-30%,35-55,N,60,Engineering,3.84
611612,Mary Washington,F,West Midlands Region,Lower Than A Level,30-40%,0-35,N,60,Medical,3.03
611629,Gregory Wilson,F,East Anglian Region,Lower Than A Level,80-90%,0-35,Y,30,Fine Arts,2.04
611962,Kaylee Ward,F,South West Region,A Level or Equivalent,50-60%,35-55,N,30,Computer Science,2.87
612002,Steven Hernandez,F,South West Region,A Level or Equivalent,50-60%,35-55,N,30,Computer Science,3.25
612039,Matthew Holland,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Law,2.73
612089,Edward Vargas,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N,30,Medical,3.39
612149,Ms. Lindsay Garcia,F,Yorkshire Region,HE Qualification,80-90%,0-35,N,30,Business,3.7
612207,Kathy Hale,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Law,2.83
612319,Jared Coleman,M,London Region,A Level or Equivalent,10-20,0-35,N,30,Engineering,2.2
612363,David Bennett,F,East Anglian Region,A Level or Equivalent,10-20,0-35,N,30,Computer Science,3.48
612385,Stacie Turner,F,East Midlands Region,A Level or Equivalent,10-20,0-35,N,30,Law,3.9
612459,Julie Blevins,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Law,2.93
612565,James Johnson,F,South East Region,Lower Than A Level,90-100%,0-35,N,30,Engineering,3.7
612620,Timothy Morton,F,South East Region,Lower Than A Level,90-100%,35-55,N,30,Business,3.07
612621,Keith Yang,F,East Anglian Region,Lower Than A Level,90-100%,35-55,N,30,Law,3.24
612690,Dana Boyd,F,North Region,Lower Than A Level,50-60%,0-35,N,30,Theater,3.38
612709,Anthony Gomez,M,South West Region,Lower Than A Level,30-40%,0-35,Y,30,Medical,2.3
612711,Jennifer Cruz,F,South West Region,Lower Than A Level,20-30%,0-35,N,30,Computer Science,3.85
612797,Jennifer Gonzales,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Business,2.99
612870,Michael Clark,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,30,Theater,2.57
612903,Richard Schmidt,F,South West Region,A Level or Equivalent,80-90%,0-35,N,30,Medical,3.98
612929,Eric Evans,F,London Region,A Level or Equivalent,30-40%,0-35,Y,30,Engineering,3.5
613015,Andrew Johnson,F,South Region,A Level or Equivalent,90-100%,35-55,N,30,Business,2.45
613039,Arthur Tapia,M,North Region,Lower Than A Level,40-50%,0-35,N,30,Medical,3.63
613131,Cheryl White,F,East Anglian Region,Lower Than A Level,0-10%,35-55,N,30,Business,2.74
613227,Tammy Aguirre,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,30,Business,3.38
613235,Brenda Mack,M,North Western Region,A Level or Equivalent,0-10%,35-55,Y,30,Law,3.97
613300,Molly Vincent,F,South West Region,A Level or Equivalent,30-40%,0-35,N,30,Engineering,3.55
613407,Jasmin Banks,F,South East Region,Lower Than A Level,30-40%,35-55,N,30,Engineering,3.71
613611,Mrs. Amber Haley,F,North Western Region,Lower Than A Level,40-50%,0-35,N,30,History,3.92
613616,James Bennett,M,London Region,Lower Than A Level,10-20,35-55,Y,30,Medical,2.37
613639,Sean Marshall,F,North Western Region,Lower Than A Level,50-60%,0-35,N,30,Graphic Design,4.0
613646,Michael Cunningham,F,North Western Region,Lower Than A Level,0-10%,35-55,N,30,Law,2.75
613675,Angel Shelton,F,East Anglian Region,Lower Than A Level,50-60%,35-55,N,30,Medical,3.54
613683,Jodi Pratt,F,South Region,A Level or Equivalent,70-80%,0-35,N,30,Law,3.71
613691,Kevin Miller,M,East Midlands Region,Lower Than A Level,20-30%,0-35,N,30,Graphic Design,2.77
613720,Katherine Carter,F,London Region,Lower Than A Level,20-30%,0-35,N,90,Fine Arts,4.0
613972,Mary Stephenson,F,South East Region,Lower Than A Level,30-40%,0-35,N,30,Computer Science,3.58
613981,Patricia Montgomery,F,North Western Region,Lower Than A Level,0-10%,0-35,N,30,Law,2.11
613988,Benjamin Myers,F,South West Region,A Level or Equivalent,20-30%,35-55,Y,30,History,3.44
613993,Justin Valenzuela,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,30,Computer Science,3.89
614073,Stephanie Lopez,F,South West Region,Lower Than A Level,40-50%,35-55,N,30,Medical,3.04
614129,Francis Vargas,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,30,Medical,3.42
614142,Danielle Acevedo,F,North Region,Lower Than A Level,0-10%,0-35,N,30,Law,3.08
614162,Robert Hawkins,M,South Region,A Level or Equivalent,50-60%,35-55,N,30,Medical,3.22
614204,Rebecca Daniels,F,South West Region,A Level or Equivalent,20-30%,0-35,N,30,Law,3.51
614224,Lori Howard,F,West Midlands Region,Lower Than A Level,0-10%,35-55,Y,30,Engineering,2.97
614233,Jennifer Lawrence,F,North Western Region,Lower Than A Level,20-30%,35-55,N,30,Engineering,3.46
614249,Michelle Richmond,F,North Western Region,Lower Than A Level,50-60%,35-55,N,30,Medical,3.64
614262,Andre Nicholson,F,London Region,Lower Than A Level,10-20,0-35,N,30,Business,3.97
614398,Nicole Hanson,F,North Western Region,A Level or Equivalent,40-50%,0-35,N,30,Medical,3.54
614419,Anne Silva,F,London Region,Lower Than A Level,30-40%,35-55,N,30,Medical,3.86
614424,Mark Blackburn,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,N,30,Computer Science,3.74
614571,Sheri Banks,F,East Anglian Region,Lower Than A Level,20-30%,0-35,N,30,Medical,3.76
614582,Jeanette Hunter,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,30,Law,3.23
614892,Amy Barton,M,South West Region,Lower Than A Level,90-100%,35-55,N,30,Medical,3.69
614893,Brandy Schmitt,F,South East Region,A Level or Equivalent,50-60%,0-35,N,30,Computer Science,3.29
615001,Michael Holland,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,30,Medical,3.15
615078,Lauren Thompson,F,South West Region,A Level or Equivalent,50-60%,35-55,N,30,Business,3.69
615085,Regina Olson,F,North Western Region,Lower Than A Level,90-100%,0-35,N,30,Computer Science,3.4
615103,Tammy Gomez,F,South East Region,Lower Than A Level,0-10%,0-35,N,30,Medical,2.89
615283,Lynn Weber MD,F,North Western Region,No Formal quals,0-10%,0-35,N,30,Medical,2.67
615300,Heather Gonzalez,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,30,Business,3.74
615327,Dakota Whitehead,F,West Midlands Region,Lower Than A Level,20-30%,0-35,N,30,Business,3.54
615377,Linda Conway,F,South West Region,Lower Than A Level,60-70%,35-55,N,30,Medical,2.4
615401,Susan Miller,M,North Western Region,A Level or Equivalent,0-10%,0-35,Y,30,Business,3.17
615404,Crystal Flowers,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,30,Engineering,3.56
615425,Ivan Allison,F,South West Region,Lower Than A Level,30-40%,0-35,Y,30,Medical,2.8
615487,Heather Francis,F,South Region,Lower Than A Level,30-40%,0-35,N,90,Law,3.0
616338,Bryan Flores,M,East Midlands Region,Lower Than A Level,60-70%,0-35,N,30,History,2.35
616457,Michael Craig,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,30,Law,3.68
616512,Beverly Fuentes,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,30,Engineering,3.6
616595,David Brown,M,West Midlands Region,HE Qualification,40-50%,35-55,N,30,Business,3.12
616629,Justin Turner,M,London Region,A Level or Equivalent,60-70%,35-55,N,30,Engineering,3.57
616672,Maria Contreras,M,East Anglian Region,Lower Than A Level,80-90%,55<=,N,90,Computer Science,2.77
616706,Rachel Marshall,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,30,Music,2.59
616727,Alicia Khan,F,North Region,A Level or Equivalent,30-40%,0-35,N,30,Computer Science,2.71
616728,Nathan Moreno,F,North Region,Lower Than A Level,0-10%,0-35,N,30,Medical,2.5
616742,Christine Carter,F,East Anglian Region,Lower Than A Level,40-50%,35-55,Y,30,Computer Science,3.42
616851,Deborah Cardenas,F,West Midlands Region,Lower Than A Level,60-70%,0-35,N,30,Law,3.2
616866,Sabrina Foster,F,South West Region,A Level or Equivalent,70-80%,0-35,N,30,Engineering,4.0
617107,Matthew Lewis,F,South West Region,Lower Than A Level,50-60%,0-35,N,30,Law,3.02
617114,Ian Perez Jr.,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,Y,30,Law,3.83
617133,Sarah Miller,F,South Region,Lower Than A Level,40-50%,0-35,Y,30,Computer Science,2.62
617238,Amanda Robinson,F,South West Region,Lower Than A Level,40-50%,35-55,N,30,Medical,3.51
617346,Anna Ferguson,F,London Region,Lower Than A Level,0-10%,0-35,N,30,Engineering,3.74
617347,Alyssa Armstrong,F,London Region,Lower Than A Level,40-50%,0-35,N,30,Engineering,2.24
617391,John Campbell,F,South West Region,Lower Than A Level,0-10%,0-35,N,30,Computer Science,2.99
617470,Julie Hanna,F,East Anglian Region,A Level or Equivalent,10-20,0-35,N,30,Law,3.48
617578,Jeremy Mayo,F,North Region,Lower Than A Level,0-10%,35-55,N,30,Literature,3.13
617611,Darryl Barber,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,N,30,Philosophy,3.48
617700,Justin Gray,F,South West Region,A Level or Equivalent,30-40%,35-55,N,30,Business,3.88
617745,Jordan Garcia,F,North Western Region,Lower Than A Level,0-10%,0-35,Y,60,Law,3.55
617883,Hannah Roy,F,East Anglian Region,Lower Than A Level,20-30%,0-35,N,30,Medical,4.0
617886,Aaron Chambers,F,London Region,Lower Than A Level,20-30%,0-35,N,30,Business,2.88
617889,Omar Kirk,F,South West Region,Lower Than A Level,,0-35,N,30,Law,2.96
617909,David Potter,F,South East Region,Lower Than A Level,60-70%,0-35,N,30,Medical,3.99
618024,Cody Marshall,F,East Midlands Region,Lower Than A Level,30-40%,0-35,N,30,Computer Science,2.13
618088,Vincent Freeman,F,London Region,A Level or Equivalent,70-80%,35-55,N,30,Medical,3.94
